cellID	region	XYcellid	X:X	Y:Y	celltypes	efact	cluster
reg1_1127_518	reg1	1127__518	1127	518	CD8T	1	6
reg1_1128_1324	reg1	1128__1324	1128	1324	CD4T	1	4
reg1_1139_1006	reg1	1139__1006	1139	1006	Tumor	1	6
reg1_1140_1396	reg1	1140__1396	1140	1396	Tumor	1	7
reg1_1141_892	reg1	1141__892	1141	892	Bcell	1	4
reg1_1141_960	reg1	1141__960	1141	960	Bcell	1	6
reg1_1143_981	reg1	1143__981	1143	981	Tumor	1	6
reg1_1143_1172	reg1	1143__1172	1143	1172	Tumor	1	6
reg1_1145_1493	reg1	1145__1493	1145	1493	CD4T	1	4
reg1_1148_1130	reg1	1148__1130	1148	1130	Treg	1	8
reg1_1153_358	reg1	1153__358	1153	358	Macrophage	1	7
reg1_1154_388	reg1	1154__388	1154	388	Tumor	1	6
reg1_1159_1208	reg1	1159__1208	1159	1208	Bcell	1	7
reg1_1162_752	reg1	1162__752	1162	752	CD8T	1	4
reg1_1163_960	reg1	1163__960	1163	960	CD4T	1	5
reg1_1163_1354	reg1	1163__1354	1163	1354	CD4T	1	9
reg1_1166_1292	reg1	1166__1292	1166	1292	Stroma	1	4
reg1_1167_982	reg1	1167__982	1167	982	Stroma	1	6
reg1_1172_800	reg1	1172__800	1172	800	Tumor	1	4
reg1_1172_1099	reg1	1172__1099	1172	1099	Tumor	1	7
reg1_1173_1711	reg1	1173__1711	1173	1711	Bcell	1	8
reg1_1176_1273	reg1	1176__1273	1176	1273	CD8T	1	4
reg1_1177_1470	reg1	1177__1470	1177	1470	CD4T	1	6
reg1_1181_641	reg1	1181__641	1181	641	Tumor	1	4
reg1_1181_1514	reg1	1181__1514	1181	1514	Tumor	1	4
reg1_1183_1531	reg1	1183__1531	1183	1531	Tumor	1	4
reg1_1185_949	reg1	1185__949	1185	949	Bcell	1	6
reg1_1186_1583	reg1	1186__1583	1186	1583	Bcell	1	4
reg1_1187_1617	reg1	1187__1617	1187	1617	Tumor	1	9
reg1_1188_821	reg1	1188__821	1188	821	Tumor	1	4
reg1_1188_1429	reg1	1188__1429	1188	1429	CD8T	1	6
reg1_1191_439	reg1	1191__439	1191	439	CD4T	1	1
reg1_1195_1122	reg1	1195__1122	1195	1122	Tumor	1	10
reg1_1198_1640	reg1	1198__1640	1198	1640	Tumor	1	9
reg1_1200_1017	reg1	1200__1017	1200	1017	Bcell	1	2
reg1_1206_1513	reg1	1206__1513	1206	1513	CD4T	1	4
reg1_1208_1619	reg1	1208__1619	1208	1619	Treg	1	4
reg1_1208_1215	reg1	1208__1215	1208	1215	Treg	1	4
reg1_1209_1493	reg1	1209__1493	1209	1493	Tumor	1	9
reg1_1212_1574	reg1	1212__1574	1212	1574	Tumor	1	6
reg1_1214_987	reg1	1214__987	1214	987	Tumor	1	6
reg1_1215_638	reg1	1215__638	1215	638	Bcell	1	9
reg1_1217_1154	reg1	1217__1154	1217	1154	CD8T	1	10
reg1_1226_1238	reg1	1226__1238	1226	1238	Tumor	1	7
reg1_1227_750	reg1	1227__750	1227	750	Tumor	1	7
reg1_1227_883	reg1	1227__883	1227	883	Tumor	1	4
reg1_1229_495	reg1	1229__495	1229	495	Bcell	1	1
reg1_1229_1075	reg1	1229__1075	1229	1075	Bcell	1	9
reg1_1230_1108	reg1	1230__1108	1230	1108	CD8T	1	1
reg1_1232_1511	reg1	1232__1511	1232	1511	CD8T	1	4
reg1_1234_1369	reg1	1234__1369	1234	1369	Treg	1	8
reg1_1235_1607	reg1	1235__1607	1235	1607	Tumor	1	4
reg1_1235_434	reg1	1235__434	1235	434	Macrophage	1	5
reg1_1235_1137	reg1	1235__1137	1235	1137	Macrophage	1	9
reg1_1236_937	reg1	1236__937	1236	937	Tumor	1	6
reg1_1236_1157	reg1	1236__1157	1236	1157	Tumor	1	1
reg1_1244_1671	reg1	1244__1671	1244	1671	CD4T	1	9
reg1_1246_1693	reg1	1246__1693	1246	1693	Treg	1	6
reg1_1250_1605	reg1	1250__1605	1250	1605	Tumor	1	6
reg1_1250_1526	reg1	1250__1526	1250	1526	Tumor	1	9
reg1_1254_1310	reg1	1254__1310	1254	1310	Tumor	1	1
reg1_1254_1373	reg1	1254__1373	1254	1373	Tumor	1	4
reg1_1259_1229	reg1	1259__1229	1259	1229	CD4T	1	4
reg1_1261_1188	reg1	1261__1188	1261	1188	Treg	1	4
reg1_1263_831	reg1	1263__831	1263	831	Macrophage	1	9
reg1_1264_956	reg1	1264__956	1264	956	Macrophage	1	5
reg1_1264_1428	reg1	1264__1428	1264	1428	Tumor	1	4
reg1_1267_1666	reg1	1267__1666	1267	1666	Tumor	1	8
reg1_1268_890	reg1	1268__890	1268	890	Bcell	1	4
reg1_1268_1267	reg1	1268__1267	1268	1267	Bcell	1	6
reg1_1269_1334	reg1	1269__1334	1269	1334	Tumor	1	4
reg1_1271_616	reg1	1271__616	1271	616	CD8T	1	9
reg1_1271_1577	reg1	1271__1577	1271	1577	CD4T	1	4
reg1_1274_1083	reg1	1274__1083	1274	1083	Stroma	1	4
reg1_1277_1308	reg1	1277__1308	1277	1308	Macrophage	1	4
reg1_1283_1432	reg1	1283__1432	1283	1432	Tumor	1	4
reg1_1286_475	reg1	1286__475	1286	475	CD4T	1	1
reg1_1290_1046	reg1	1290__1046	1290	1046	Stroma	1	3
reg1_1292_1468	reg1	1292__1468	1292	1468	Tumor	1	6
reg1_1297_795	reg1	1297__795	1297	795	Tumor	1	3
reg1_1306_1160	reg1	1306__1160	1306	1160	CD4T	1	4
reg1_1307_929	reg1	1307__929	1307	929	Treg	1	5
reg1_1310_1200	reg1	1310__1200	1310	1200	Stroma	1	1
reg1_1318_1654	reg1	1318__1654	1318	1654	Bcell	1	10
reg1_1322_437	reg1	1322__437	1322	437	CD8T	1	10
reg1_1322_777	reg1	1322__777	1322	777	CD8T	1	7
reg1_1325_1713	reg1	1325__1713	1325	1713	CD4T	1	7
reg1_1334_1159	reg1	1334__1159	1334	1159	Tumor	1	1
reg1_1335_950	reg1	1335__950	1335	950	CD8T	1	7
reg1_1338_919	reg1	1338__919	1338	919	CD8T	1	4
reg1_1342_773	reg1	1342__773	1342	773	Treg	1	7
reg1_1343_1091	reg1	1343__1091	1343	1091	Stroma	1	4
reg1_1350_1050	reg1	1350__1050	1350	1050	Tumor	1	6
reg1_1353_1072	reg1	1353__1072	1353	1072	Tumor	1	4
reg1_1359_820	reg1	1359__820	1359	820	Treg	1	4
reg1_1359_1272	reg1	1359__1272	1359	1272	Stroma	1	6
reg1_1365_677	reg1	1365__677	1365	677	Tumor	1	9
reg1_1369_868	reg1	1369__868	1369	868	Bcell	1	4
reg1_1369_1328	reg1	1369__1328	1369	1328	Tumor	1	4
reg1_1370_1586	reg1	1370__1586	1370	1586	CD8T	1	6
reg1_1374_1311	reg1	1374__1311	1374	1311	CD4T	1	4
reg1_1377_1109	reg1	1377__1109	1377	1109	Treg	1	4
reg1_1381_1007	reg1	1381__1007	1381	1007	Tumor	1	6
reg1_1387_863	reg1	1387__863	1387	863	Tumor	1	5
reg1_1390_1629	reg1	1390__1629	1390	1629	Bcell	1	6
reg1_1397_1276	reg1	1397__1276	1397	1276	CD8T	1	6
reg1_1398_1676	reg1	1398__1676	1398	1676	CD4T	1	6
reg1_1400_1407	reg1	1400__1407	1400	1407	Treg	1	1
reg1_1401_1509	reg1	1401__1509	1401	1509	Stroma	1	9
reg1_1402_1547	reg1	1402__1547	1402	1547	Tumor	1	9
reg1_1410_879	reg1	1410__879	1410	879	Bcell	1	10
reg1_1414_775	reg1	1414__775	1414	775	Tumor	1	1
reg1_1414_1090	reg1	1414__1090	1414	1090	CD8T	1	5
reg1_1422_961	reg1	1422__961	1422	961	Stroma	1	7
reg1_1424_1237	reg1	1424__1237	1424	1237	Tumor	1	9
reg1_1426_1656	reg1	1426__1656	1426	1656	Tumor	1	8
reg1_1431_801	reg1	1431__801	1431	801	Tumor	1	9
reg1_1432_1610	reg1	1432__1610	1432	1610	Tumor	1	8
reg1_1433_1406	reg1	1433__1406	1433	1406	CD8T	1	8
reg1_1435_1627	reg1	1435__1627	1435	1627	CD4T	1	6
reg1_1435_1505	reg1	1435__1505	1435	1505	CD4T	1	4
reg1_1437_850	reg1	1437__850	1437	850	Treg	1	7
reg1_1437_984	reg1	1437__984	1437	984	Treg	1	4
reg1_1443_748	reg1	1443__748	1443	748	Macrophage	1	1
reg1_1444_1520	reg1	1444__1520	1444	1520	Tumor	1	6
reg1_1450_1396	reg1	1450__1396	1450	1396	CD8T	1	5
reg1_1457_1354	reg1	1457__1354	1457	1354	CD4T	1	4
reg1_1473_1188	reg1	1473__1188	1473	1188	Tumor	1	9
reg1_1475_1458	reg1	1475__1458	1475	1458	Tumor	1	10
reg1_1486_1286	reg1	1486__1286	1486	1286	CD4T	1	9
reg1_1488_860	reg1	1488__860	1488	860	Treg	1	7
reg1_1489_788	reg1	1489__788	1489	788	Treg	1	1
reg1_1492_1476	reg1	1492__1476	1492	1476	Tumor	1	6
reg1_1494_709	reg1	1494__709	1494	709	Macrophage	1	6
reg1_1502_1217	reg1	1502__1217	1502	1217	Tumor	1	10
reg1_1505_926	reg1	1505__926	1505	926	CD8T	1	5
reg1_1509_585	reg1	1509__585	1509	585	CD4T	1	6
reg1_1510_1509	reg1	1510__1509	1510	1509	CD4T	1	7
reg1_1512_1453	reg1	1512__1453	1512	1453	Treg	1	10
reg1_1520_1061	reg1	1520__1061	1520	1061	Tumor	1	1
reg1_1520_1328	reg1	1520__1328	1520	1328	Tumor	1	9
reg1_1528_1531	reg1	1528__1531	1528	1531	CD8T	1	7
reg1_1539_1041	reg1	1539__1041	1539	1041	Tumor	1	4
reg1_1539_1075	reg1	1539__1075	1539	1075	Macrophage	1	4
reg1_1547_1054	reg1	1547__1054	1547	1054	Tumor	1	10
reg1_1554_1179	reg1	1554__1179	1554	1179	Tumor	1	3
reg1_1556_595	reg1	1556__595	1556	595	CD4T	1	6
reg1_1556_1204	reg1	1556__1204	1556	1204	CD4T	1	6
reg1_1557_1324	reg1	1557__1324	1557	1324	Treg	1	4
reg1_1558_1465	reg1	1558__1465	1558	1465	Treg	1	9
reg1_1565_1001	reg1	1565__1001	1565	1001	Macrophage	1	6
reg1_1569_757	reg1	1569__757	1569	757	Tumor	1	2
reg1_1573_1288	reg1	1573__1288	1573	1288	Bcell	1	9
reg1_1579_1320	reg1	1579__1320	1579	1320	CD8T	1	9
reg1_1582_999	reg1	1582__999	1582	999	CD4T	1	1
reg1_1583_1442	reg1	1583__1442	1583	1442	Treg	1	1
reg1_1604_822	reg1	1604__822	1604	822	Bcell	1	7
reg1_1604_1024	reg1	1604__1024	1604	1024	Bcell	1	8
reg1_1633_1478	reg1	1633__1478	1633	1478	Tumor	1	4
reg1_1654_1037	reg1	1654__1037	1654	1037	Tumor	1	5
reg1_1666_1294	reg1	1666__1294	1666	1294	CD8T	1	3
reg1_1673_964	reg1	1673__964	1673	964	Bcell	1	9
reg1_1694_1044	reg1	1694__1044	1694	1044	CD8T	1	7
reg1_1699_983	reg1	1699__983	1699	983	CD8T	1	5
reg1_1715_989	reg1	1715__989	1715	989	Treg	1	6
reg1_1724_1020	reg1	1724__1020	1724	1020	Tumor	1	7
reg1_1729_1152	reg1	1729__1152	1729	1152	Tumor	1	3
reg1_1746_1239	reg1	1746__1239	1746	1239	Tumor	1	6
reg1_1758_1108	reg1	1758__1108	1758	1108	Tumor	1	9
reg1_1767_1098	reg1	1767__1098	1767	1098	CD8T	1	4
reg2_543_632	reg2	543__632	543	632	Treg	1	9
reg2_817_563	reg2	817__563	817	563	Treg	1	4
reg2_999_1363	reg2	999__1363	999	1363	Treg	1	9
reg2_1024_665	reg2	1024__665	1024	665	Treg	1	7
reg2_1042_1683	reg2	1042__1683	1042	1683	Treg	1	7
reg2_1055_1680	reg2	1055__1680	1055	1680	Treg	1	7
reg2_1077_787	reg2	1077__787	1077	787	Treg	1	4
reg2_1142_1691	reg2	1142__1691	1142	1691	Treg	1	4
reg2_1156_1523	reg2	1156__1523	1156	1523	Treg	1	7
reg2_1209_563	reg2	1209__563	1209	563	Treg	1	8
reg2_1217_1705	reg2	1217__1705	1217	1705	Treg	1	5
reg2_1231_488	reg2	1231__488	1231	488	Treg	1	4
reg2_1253_762	reg2	1253__762	1253	762	Treg	1	8
reg2_1260_1401	reg2	1260__1401	1260	1401	Treg	1	2
reg2_1481_1251	reg2	1481__1251	1481	1251	Treg	1	6
reg2_1597_1030	reg2	1597__1030	1597	1030	Treg	1	9
reg2_582_1522	reg2	582__1522	582	1522	Tumor	1	9
reg2_822_1303	reg2	822__1303	822	1303	Tumor	1	7
reg2_848_1261	reg2	848__1261	848	1261	Tumor	1	6
reg2_855_1020	reg2	855__1020	855	1020	Tumor	1	4
reg2_867_1253	reg2	867__1253	867	1253	Tumor	1	4
reg2_885_645	reg2	885__645	885	645	Tumor	1	5
reg2_896_531	reg2	896__531	896	531	Tumor	1	1
reg2_908_1362	reg2	908__1362	908	1362	Tumor	1	1
reg2_915_1610	reg2	915__1610	915	1610	Tumor	1	2
reg2_917_1222	reg2	917__1222	917	1222	Tumor	1	1
reg2_930_586	reg2	930__586	930	586	Tumor	1	9
reg2_933_555	reg2	933__555	933	555	Tumor	1	2
reg2_939_1537	reg2	939__1537	939	1537	Tumor	1	5
reg2_951_1013	reg2	951__1013	951	1013	Tumor	1	9
reg2_970_691	reg2	970__691	970	691	Tumor	1	9
reg2_991_1326	reg2	991__1326	991	1326	Tumor	1	9
reg2_993_1399	reg2	993__1399	993	1399	Tumor	1	9
reg2_1004_1445	reg2	1004__1445	1004	1445	Tumor	1	9
reg2_1029_372	reg2	1029__372	1029	372	Tumor	1	3
reg2_1041_1010	reg2	1041__1010	1041	1010	Tumor	1	3
reg2_1067_1554	reg2	1067__1554	1067	1554	Tumor	1	4
reg2_1070_1263	reg2	1070__1263	1070	1263	Tumor	1	4
reg2_1087_1363	reg2	1087__1363	1087	1363	Tumor	1	4
reg2_1089_381	reg2	1089__381	1089	381	Tumor	1	4
reg2_1095_830	reg2	1095__830	1095	830	Tumor	1	6
reg2_1099_1566	reg2	1099__1566	1099	1566	Tumor	1	6
reg2_1103_1379	reg2	1103__1379	1103	1379	Tumor	1	4
reg2_1115_1483	reg2	1115__1483	1115	1483	Tumor	1	6
reg2_1119_362	reg2	1119__362	1119	362	Tumor	1	4
reg2_1126_457	reg2	1126__457	1126	457	Tumor	1	6
reg2_1128_751	reg2	1128__751	1128	751	Tumor	1	6
reg2_1130_1574	reg2	1130__1574	1130	1574	Tumor	1	1
reg2_1143_1718	reg2	1143__1718	1143	1718	Tumor	1	7
reg2_1150_455	reg2	1150__455	1150	455	Tumor	1	6
reg2_1154_740	reg2	1154__740	1154	740	Tumor	1	6
reg2_1173_705	reg2	1173__705	1173	705	Tumor	1	8
reg2_1176_652	reg2	1176__652	1176	652	Tumor	1	8
reg2_1186_477	reg2	1186__477	1186	477	Tumor	1	4
reg2_1189_1350	reg2	1189__1350	1189	1350	Tumor	1	10
reg2_1201_1655	reg2	1201__1655	1201	1655	Tumor	1	3
reg2_1222_1337	reg2	1222__1337	1222	1337	Tumor	1	4
reg2_1224_1690	reg2	1224__1690	1224	1690	Tumor	1	5
reg2_1229_1528	reg2	1229__1528	1229	1528	Tumor	1	9
reg2_1236_1508	reg2	1236__1508	1236	1508	Tumor	1	5
reg2_1239_1455	reg2	1239__1455	1239	1455	Tumor	1	4
reg2_1249_454	reg2	1249__454	1249	454	Tumor	1	1
reg2_1257_1253	reg2	1257__1253	1257	1253	Tumor	1	6
reg2_1269_436	reg2	1269__436	1269	436	Tumor	1	1
reg2_1284_1370	reg2	1284__1370	1284	1370	Tumor	1	8
reg2_1324_696	reg2	1324__696	1324	696	Tumor	1	2
reg2_1337_1525	reg2	1337__1525	1337	1525	Tumor	1	2
reg2_1339_1363	reg2	1339__1363	1339	1363	Tumor	1	3
reg2_1372_803	reg2	1372__803	1372	803	Tumor	1	6
reg2_1374_916	reg2	1374__916	1374	916	Tumor	1	3
reg2_1386_1511	reg2	1386__1511	1386	1511	Tumor	1	2
reg2_1400_1231	reg2	1400__1231	1400	1231	Tumor	1	1
reg2_1414_957	reg2	1414__957	1414	957	Tumor	1	6
reg2_1418_987	reg2	1418__987	1418	987	Tumor	1	1
reg2_1454_589	reg2	1454__589	1454	589	Tumor	1	5
reg2_1456_1412	reg2	1456__1412	1456	1412	Tumor	1	6
reg2_1501_541	reg2	1501__541	1501	541	Tumor	1	5
reg2_1503_1235	reg2	1503__1235	1503	1235	Tumor	1	3
reg2_1510_1266	reg2	1510__1266	1510	1266	Tumor	1	4
reg2_1520_1326	reg2	1520__1326	1520	1326	Tumor	1	8
reg2_1545_1330	reg2	1545__1330	1545	1330	Tumor	1	4
reg2_1548_1114	reg2	1548__1114	1548	1114	Tumor	1	1
reg2_1551_1294	reg2	1551__1294	1551	1294	Tumor	1	4
reg2_1573_1374	reg2	1573__1374	1573	1374	Tumor	1	3
reg2_1583_1256	reg2	1583__1256	1583	1256	Tumor	1	4
reg2_1584_1167	reg2	1584__1167	1584	1167	Tumor	1	8
reg2_1595_1230	reg2	1595__1230	1595	1230	Tumor	1	6
reg2_1629_1283	reg2	1629__1283	1629	1283	Tumor	1	1
reg2_1699_1015	reg2	1699__1015	1699	1015	Tumor	1	4
reg2_292_990	reg2	292__990	292	990	CD8T	1	9
reg2_292_1086	reg2	292__1086	292	1086	CD8T	1	4
reg2_294_855	reg2	294__855	294	855	CD4T	1	5
reg2_294_1009	reg2	294__1009	294	1009	CD4T	1	9
reg2_306_825	reg2	306__825	306	825	Stroma	1	1
reg2_312_927	reg2	312__927	312	927	Tumor	1	3
reg2_314_810	reg2	314__810	314	810	Tumor	1	3
reg2_324_1284	reg2	324__1284	324	1284	Bcell	1	1
reg2_342_914	reg2	342__914	342	914	Stroma	1	5
reg2_399_1373	reg2	399__1373	399	1373	CD4T	1	4
reg2_412_922	reg2	412__922	412	922	Tumor	1	9
reg2_431_1433	reg2	431__1433	431	1433	Tumor	1	9
reg2_432_872	reg2	432__872	432	872	Tumor	1	9
reg2_457_729	reg2	457__729	457	729	Tumor	1	2
reg2_459_640	reg2	459__640	459	640	Macrophage	1	6
reg2_470_676	reg2	470__676	470	676	Bcell	1	1
reg2_472_1042	reg2	472__1042	472	1042	Bcell	1	3
reg2_508_993	reg2	508__993	508	993	Bcell	1	9
reg2_511_753	reg2	511__753	511	753	Tumor	1	9
reg2_516_773	reg2	516__773	516	773	Macrophage	1	6
reg2_523_728	reg2	523__728	523	728	Bcell	1	9
reg2_527_609	reg2	527__609	527	609	Stroma	1	9
reg2_531_755	reg2	531__755	531	755	CD8T	1	1
reg2_540_1058	reg2	540__1058	540	1058	CD8T	1	3
reg2_545_852	reg2	545__852	545	852	Stroma	1	3
reg2_546_752	reg2	546__752	546	752	CD8T	1	8
reg2_555_797	reg2	555__797	555	797	CD8T	1	8
reg2_567_516	reg2	567__516	567	516	CD8T	1	9
reg2_587_459	reg2	587__459	587	459	CD8T	1	9
reg2_590_926	reg2	590__926	590	926	Stroma	1	9
reg2_591_594	reg2	591__594	591	594	CD8T	1	9
reg2_592_1455	reg2	592__1455	592	1455	CD8T	1	9
reg2_594_1203	reg2	594__1203	594	1203	CD4T	1	9
reg2_596_1052	reg2	596__1052	596	1052	CD8T	1	9
reg2_602_516	reg2	602__516	602	516	CD8T	1	9
reg2_604_616	reg2	604__616	604	616	CD8T	1	9
reg2_604_893	reg2	604__893	604	893	CD8T	1	3
reg2_606_764	reg2	606__764	606	764	CD8T	1	9
reg2_608_1098	reg2	608__1098	608	1098	Stroma	1	3
reg2_612_721	reg2	612__721	612	721	CD4T	1	8
reg2_613_1392	reg2	613__1392	613	1392	CD8T	1	9
reg2_617_455	reg2	617__455	617	455	CD8T	1	9
reg2_620_1490	reg2	620__1490	620	1490	CD8T	1	9
reg2_622_784	reg2	622__784	622	784	CD8T	1	9
reg2_623_534	reg2	623__534	623	534	Stroma	1	9
reg2_626_480	reg2	626__480	626	480	CD4T	1	9
reg2_627_863	reg2	627__863	627	863	CD4T	1	9
reg2_629_1603	reg2	629__1603	629	1603	CD8T	1	6
reg2_629_919	reg2	629__919	629	919	Stroma	1	9
reg2_633_966	reg2	633__966	633	966	CD8T	1	9
reg2_633_989	reg2	633__989	633	989	CD4T	1	9
reg2_637_652	reg2	637__652	637	652	Stroma	1	8
reg2_638_1119	reg2	638__1119	638	1119	CD4T	1	3
reg2_641_1504	reg2	641__1504	641	1504	CD8T	1	8
reg2_648_1001	reg2	648__1001	648	1001	CD8T	1	3
reg2_659_499	reg2	659__499	659	499	Stroma	1	9
reg2_662_1353	reg2	662__1353	662	1353	Macrophage	1	9
reg2_665_542	reg2	665__542	665	542	Macrophage	1	9
reg2_667_940	reg2	667__940	667	940	Macrophage	1	9
reg2_670_438	reg2	670__438	670	438	CD8T	1	2
reg2_670_786	reg2	670__786	670	786	CD8T	1	9
reg2_675_1040	reg2	675__1040	675	1040	Stroma	1	9
reg2_693_520	reg2	693__520	693	520	CD8T	1	3
reg2_697_599	reg2	697__599	697	599	Stroma	1	9
reg2_697_979	reg2	697__979	697	979	Stroma	1	9
reg2_699_466	reg2	699__466	699	466	Stroma	1	2
reg2_701_1072	reg2	701__1072	701	1072	Macrophage	1	9
reg2_706_1438	reg2	706__1438	706	1438	CD8T	1	9
reg2_707_1005	reg2	707__1005	707	1005	Stroma	1	9
reg2_711_990	reg2	711__990	711	990	CD8T	1	3
reg2_714_1601	reg2	714__1601	714	1601	Tumor	1	6
reg2_714_855	reg2	714__855	714	855	Macrophage	1	1
reg2_716_406	reg2	716__406	716	406	Treg	1	8
reg2_718_1051	reg2	718__1051	718	1051	CD8T	1	9
reg2_719_1626	reg2	719__1626	719	1626	CD8T	1	4
reg2_719_936	reg2	719__936	719	936	Stroma	1	2
reg2_725_512	reg2	725__512	725	512	CD8T	1	8
reg2_732_661	reg2	732__661	732	661	Macrophage	1	9
reg2_733_1677	reg2	733__1677	733	1677	CD8T	1	4
reg2_739_1204	reg2	739__1204	739	1204	Treg	1	9
reg2_747_997	reg2	747__997	747	997	Tumor	1	9
reg2_758_937	reg2	758__937	758	937	Stroma	1	3
reg2_759_533	reg2	759__533	759	533	CD8T	1	6
reg2_759_1073	reg2	759__1073	759	1073	CD8T	1	9
reg2_760_1616	reg2	760__1616	760	1616	Tumor	1	4
reg2_760_1658	reg2	760__1658	760	1658	Tumor	1	1
reg2_760_747	reg2	760__747	760	747	Macrophage	1	2
reg2_760_908	reg2	760__908	760	908	CD4T	1	1
reg2_760_976	reg2	760__976	760	976	Treg	1	1
reg2_766_1214	reg2	766__1214	766	1214	CD8T	1	7
reg2_766_1298	reg2	766__1298	766	1298	Stroma	1	9
reg2_767_602	reg2	767__602	767	602	CD8T	1	5
reg2_768_958	reg2	768__958	768	958	CD8T	1	2
reg2_784_1138	reg2	784__1138	784	1138	Stroma	1	2
reg2_785_836	reg2	785__836	785	836	CD8T	1	7
reg2_788_755	reg2	788__755	788	755	Macrophage	1	2
reg2_790_1547	reg2	790__1547	790	1547	Treg	1	4
reg2_795_549	reg2	795__549	795	549	Tumor	1	9
reg2_796_1082	reg2	796__1082	796	1082	CD8T	1	8
reg2_798_1600	reg2	798__1600	798	1600	Bcell	1	4
reg2_803_786	reg2	803__786	803	786	CD4T	1	3
reg2_810_1238	reg2	810__1238	810	1238	CD8T	1	7
reg2_811_943	reg2	811__943	811	943	Macrophage	1	3
reg2_813_1628	reg2	813__1628	813	1628	Bcell	1	4
reg2_813_1211	reg2	813__1211	813	1211	Macrophage	1	1
reg2_813_1548	reg2	813__1548	813	1548	CD4T	1	7
reg2_815_1445	reg2	815__1445	815	1445	CD8T	1	4
reg2_815_1491	reg2	815__1491	815	1491	Stroma	1	4
reg2_818_439	reg2	818__439	818	439	CD8T	1	3
reg2_823_1377	reg2	823__1377	823	1377	CD8T	1	9
reg2_827_1142	reg2	827__1142	827	1142	Macrophage	1	3
reg2_831_1525	reg2	831__1525	831	1525	Treg	1	1
reg2_832_1622	reg2	832__1622	832	1622	Stroma	1	5
reg2_836_424	reg2	836__424	836	424	Tumor	1	9
reg2_837_937	reg2	837__937	837	937	CD8T	1	1
reg2_840_1102	reg2	840__1102	840	1102	Treg	1	9
reg2_846_1418	reg2	846__1418	846	1418	CD8T	1	6
reg2_853_457	reg2	853__457	853	457	Stroma	1	3
reg2_859_883	reg2	859__883	859	883	Macrophage	1	9
reg2_867_682	reg2	867__682	867	682	Bcell	1	1
reg2_867_1179	reg2	867__1179	867	1179	Macrophage	1	3
reg2_867_1451	reg2	867__1451	867	1451	CD4T	1	4
reg2_876_1622	reg2	876__1622	876	1622	Macrophage	1	1
reg2_879_368	reg2	879__368	879	368	Treg	1	2
reg2_882_513	reg2	882__513	882	513	Tumor	1	4
reg2_889_1141	reg2	889__1141	889	1141	Tumor	1	3
reg2_892_355	reg2	892__355	892	355	Bcell	1	7
reg2_893_1496	reg2	893__1496	893	1496	CD4T	1	1
reg2_893_1515	reg2	893__1515	893	1515	Treg	1	2
reg2_895_1653	reg2	895__1653	895	1653	Macrophage	1	2
reg2_896_689	reg2	896__689	896	689	Macrophage	1	5
reg2_900_760	reg2	900__760	900	760	Macrophage	1	1
reg2_900_1475	reg2	900__1475	900	1475	Macrophage	1	5
reg2_906_1175	reg2	906__1175	906	1175	Macrophage	1	3
reg2_906_1302	reg2	906__1302	906	1302	Macrophage	1	5
reg2_908_931	reg2	908__931	908	931	Macrophage	1	1
reg2_909_708	reg2	909__708	909	708	Macrophage	1	1
reg2_909_1283	reg2	909__1283	909	1283	Macrophage	1	5
reg2_911_819	reg2	911__819	911	819	Macrophage	1	4
reg2_911_1155	reg2	911__1155	911	1155	Macrophage	1	5
reg2_915_1339	reg2	915__1339	915	1339	Macrophage	1	5
reg2_917_847	reg2	917__847	917	847	Macrophage	1	2
reg2_919_1496	reg2	919__1496	919	1496	Macrophage	1	5
reg2_922_520	reg2	922__520	922	520	Bcell	1	1
reg2_924_1555	reg2	924__1555	924	1555	Bcell	1	1
reg2_925_1198	reg2	925__1198	925	1198	Bcell	1	1
reg2_926_1660	reg2	926__1660	926	1660	Bcell	1	5
reg2_930_1644	reg2	930__1644	930	1644	Bcell	1	5
reg2_934_1627	reg2	934__1627	934	1627	Bcell	1	9
reg2_934_1423	reg2	934__1423	934	1423	CD8T	1	2
reg2_936_852	reg2	936__852	936	852	CD4T	1	2
reg2_939_715	reg2	939__715	939	715	CD8T	1	2
reg2_941_375	reg2	941__375	941	375	CD4T	1	5
reg2_944_1462	reg2	944__1462	944	1462	CD8T	1	5
reg2_944_1552	reg2	944__1552	944	1552	CD4T	1	6
reg2_945_863	reg2	945__863	945	863	CD8T	1	8
reg2_948_1698	reg2	948__1698	948	1698	CD4T	1	8
reg2_948_1517	reg2	948__1517	948	1517	CD8T	1	8
reg2_949_1496	reg2	949__1496	949	1496	CD4T	1	9
reg2_956_437	reg2	956__437	956	437	CD4T	1	9
reg2_959_529	reg2	959__529	959	529	CD4T	1	6
reg2_959_751	reg2	959__751	959	751	CD8T	1	4
reg2_963_609	reg2	963__609	963	609	CD8T	1	9
reg2_963_1296	reg2	963__1296	963	1296	CD4T	1	9
reg2_964_1158	reg2	964__1158	964	1158	CD8T	1	9
reg2_964_1484	reg2	964__1484	964	1484	CD8T	1	9
reg2_964_1534	reg2	964__1534	964	1534	CD4T	1	9
reg2_967_948	reg2	967__948	967	948	CD4T	1	9
reg2_969_835	reg2	969__835	969	835	CD8T	1	6
reg2_971_573	reg2	971__573	971	573	CD8T	1	6
reg2_971_1216	reg2	971__1216	971	1216	CD4T	1	9
reg2_971_1334	reg2	971__1334	971	1334	CD8T	1	8
